<DATE>,<TIME>,<LAST>,<VOL>,<ID>,<OPER>
20180706,000000,478.8800000,479.2600000,478.8800000,478.9500000,7682832056
20180709,000000,479.3100000,480.1000000,479.3000000,480.1000000,22879508679
20180710,000000,480.1400000,481.1500000,480.1400000,480.7900000,10340373782
20180711,000000,480.9600000,481.3300000,480.7300000,481.2300000,15040548760
20180712,000000,481.3500000,482.0000000,481.2100000,482.0000000,21339794025
20180713,000000,482.2400000,482.4900000,482.0800000,482.3300000,16242732279
20180716,000000,482.6900000,483.0200000,482.2100000,482.5100000,2729824571
20180717,000000,482.7100000,482.7300000,480.9500000,480.9700000,14771891789
20180718,000000,481.0900000,481.1800000,479.9200000,479.9200000,23385456136
20180719,000000,480.0000000,480.0000000,479.2100000,479.2100000,28011069409
20180720,000000,479.4200000,479.7600000,479.2400000,479.4900000,28365869797
20180723,000000,479.8400000,480.1500000,479.7000000,479.7000000,14932891801
20180724,000000,479.7800000,480.1100000,479.7000000,479.7000000,9984253494
20180725,000000,479.7700000,479.7800000,478.5400000,478.8600000,25949188766
20180726,000000,479.5700000,479.8200000,479.2400000,479.2400000,15291906495
20180727,000000,479.3000000,479.6100000,478.8000000,478.8000000,6695924868
20180730,000000,479.5000000,479.5700000,479.4300000,479.4500000,-2054383549
20180731,000000,479.6100000,480.0900000,479.3400000,480.0900000,12789152671
20180801,000000,480.3100000,480.5000000,479.9900000,480.0300000,11079382616
20180802,000000,480.1400000,480.1600000,478.3300000,478.3300000,23513306680
20180803,000000,478.2900000,478.2900000,477.2500000,477.3600000,22637895549
20180806,000000,477.7600000,478.1000000,477.1600000,477.1700000,11336834922
20180807,000000,477.2100000,477.2200000,476.6700000,476.8900000,9650584501
20180808,000000,477.0500000,477.3000000,474.1200000,474.1200000,32010292520
20180809,000000,474.0100000,474.0100000,470.3900000,470.7400000,32480899568
20180810,000000,470.6900000,470.6900000,469.1200000,469.1200000,23117088508
20180813,000000,469.3900000,469.9200000,467.4700000,467.4700000,11701634996
20180814,000000,467.5200000,468.8300000,467.3600000,467.3600000,16595155257
20180815,000000,467.4800000,467.7100000,466.0600000,466.0600000,48757917366
20180816,000000,466.0600000,466.7600000,464.2800000,464.7800000,36161077315
20180817,000000,464.8400000,465.0200000,462.9800000,462.9800000,15183991866
20180820,000000,463.3200000,463.3200000,462.0300000,462.2100000,5428389672
20180821,000000,462.0900000,463.3200000,462.0900000,463.3200000,13370014148
20180822,000000,463.6500000,465.0500000,463.6500000,464.3700000,11003089361
20180823,000000,464.7300000,464.8500000,462.4400000,462.8800000,21980575073
20180824,000000,462.9000000,463.7800000,462.8800000,463.3800000,13754304515
20180827,000000,463.9400000,464.5400000,463.5600000,463.6400000,8440227141
20180828,000000,463.7300000,464.4500000,463.7300000,463.8300000,10764819496
20180829,000000,463.8700000,464.8900000,463.4200000,463.4200000,8517382077
20180830,000000,463.6200000,463.8000000,463.0700000,463.0700000,26496503092
20180831,000000,463.5500000,466.1500000,462.9300000,463.9200000,7888169939
20180903,000000,464.3200000,465.9200000,464.2100000,464.5800000,3610715010
20180904,000000,464.7600000,465.0600000,462.7800000,462.8800000,31708014447
20180905,000000,463.0500000,463.1200000,460.1000000,460.2400000,12658458182
20180906,000000,460.3300000,460.4100000,457.3900000,457.3900000,30318736105
20180907,000000,457.4400000,457.4600000,454.5400000,454.5600000,22744130030
20180910,000000,454.9500000,455.2100000,452.2200000,452.8400000,37134486140
20180911,000000,453.4700000,457.0300000,453.4700000,457.0300000,30400080924
20180912,000000,457.3600000,461.2300000,457.3600000,461.2200000,31835858612
20180913,000000,461.4600000,463.2600000,461.4600000,463.1900000,36561182459
20180914,000000,463.5300000,463.5600000,461.4100000,462.1100000,17641814116
20180917,000000,462.6000000,463.2600000,460.9000000,460.9600000,18452811977
20180918,000000,461.7000000,462.7000000,461.6800000,462.6500000,13643463118
20180919,000000,462.9200000,464.7900000,462.8300000,464.7900000,39475530343
20180920,000000,464.9100000,466.7700000,464.9100000,465.8600000,26024801108
20180921,000000,466.0000000,466.5400000,466.0000000,466.2300000,21840702439
20180924,000000,466.6900000,467.9300000,466.6900000,467.6600000,26011325656
20180925,000000,467.8200000,467.9600000,467.2300000,467.5600000,17084909321
20180926,000000,467.6600000,468.0500000,467.5800000,467.6400000,14098589131
20180927,000000,467.8100000,468.5400000,467.4600000,468.5400000,19095253829
20180928,000000,468.6000000,470.4300000,468.6000000,470.1300000,13025486338
20181001,000000,470.4800000,470.8900000,470.2600000,470.8300000,14340922759
20181002,000000,470.9600000,471.6300000,470.8700000,471.4300000,21644603386
20181003,000000,471.6200000,471.9800000,470.4200000,470.4200000,16021717544
20181004,000000,470.5600000,470.9300000,467.8100000,467.8100000,27309695946
20181005,000000,468.0400000,468.4300000,466.6000000,466.6000000,8005070603
20181008,000000,466.9500000,467.1200000,464.5200000,464.5500000,11306267096
20181009,000000,464.7000000,465.7600000,464.3100000,464.3400000,12061927323
20181010,000000,464.6100000,465.3600000,464.4700000,465.2600000,7170560137
20181011,000000,465.5000000,465.6300000,464.3900000,464.3900000,12696795816
20181012,000000,464.9000000,465.7700000,464.5900000,465.7500000,18752537752
20181015,000000,465.9900000,468.2800000,465.9900000,467.1700000,25455632021
20181016,000000,467.2800000,469.7400000,467.2800000,469.6900000,15979743806
20181017,000000,469.8600000,470.5900000,469.8600000,469.8800000,19782875695
20181018,000000,469.9900000,470.1500000,469.3700000,469.3700000,6678374726
20181019,000000,469.5100000,470.0100000,469.2400000,469.3600000,29948385199
20181022,000000,469.6200000,471.4100000,469.6200000,471.4000000,25373707761
20181023,000000,471.5100000,471.7800000,471.1100000,471.1100000,24968022022
20181024,000000,471.1700000,471.3200000,470.3200000,470.4600000,21165810090
20181025,000000,470.7900000,471.1100000,469.8700000,469.8700000,13678588234
20181026,000000,470.0100000,471.3000000,469.7600000,469.7600000,14401156348
20181029,000000,470.0900000,470.9200000,469.6800000,470.8500000,7207744648
20181030,000000,471.0900000,471.3500000,470.4600000,470.5000000,11580673601
20181031,000000,470.6300000,470.7300000,470.1500000,470.5900000,13661743410
20181101,000000,470.7300000,471.0200000,470.5300000,470.5300000,7944182270
20181102,000000,470.6300000,471.2800000,470.6300000,470.8400000,11169672211
20181106,000000,471.9000000,471.9000000,470.9200000,470.9200000,3657492397
20181107,000000,471.0600000,471.3200000,470.4000000,470.4600000,16758738853
20181108,000000,470.6500000,470.6900000,468.4800000,468.5300000,25620041323
20181109,000000,469.7400000,469.7400000,466.1900000,466.2100000,23198413409
20181112,000000,466.6300000,466.6300000,464.9100000,464.9500000,15369972316
20181113,000000,466.4000000,467.2500000,465.1900000,465.3900000,18749740046
20181114,000000,466.4100000,469.4800000,465.9800000,469.4800000,32098669875
20181115,000000,469.5600000,469.6700000,469.3800000,469.5500000,25303477028
20181116,000000,472.9900000,473.6300000,472.1400000,473.3700000,7847254846
20181119,000000,471.5700000,471.9100000,471.4000000,471.4200000,1765824244
20181120,000000,471.5600000,471.5600000,470.6200000,470.6700000,9336801413
20181121,000000,470.7200000,470.8700000,470.1000000,470.6900000,11435582096
20181122,000000,470.9000000,471.5400000,470.9000000,471.0700000,12823213225
20181123,000000,471.4200000,471.6500000,470.0400000,470.0400000,11593092077
20181126,000000,470.3900000,470.3900000,467.7100000,467.7300000,14809365842
20181127,000000,467.8900000,469.7500000,467.7900000,469.5800000,13198145819
20181128,000000,469.9000000,470.0900000,469.4700000,469.7400000,10240713868
20181129,000000,469.9200000,471.9100000,469.9200000,471.9100000,31051125379
20181130,000000,472.1500000,472.4700000,471.9100000,472.3000000,13254575878
20181203,000000,472.9300000,474.2100000,472.8000000,474.1200000,9974046187
20181204,000000,474.3400000,474.6100000,473.8700000,473.9100000,15980809657
20181205,000000,473.9700000,473.9700000,472.5700000,472.6000000,10195159335
20181206,000000,472.7000000,472.7700000,472.1500000,472.1900000,5925308596
20181207,000000,472.2400000,472.9800000,472.1900000,472.9800000,4697147120
20181210,000000,473.2700000,474.2700000,473.2700000,473.7700000,7976498612
20181211,000000,473.9200000,474.0700000,473.2400000,473.3400000,4119967056
20181212,000000,473.5600000,473.8200000,473.3100000,473.4900000,5050285418
20181213,000000,473.6600000,473.9600000,473.4700000,473.5500000,9176907980
20181214,000000,473.3000000,473.6300000,473.1900000,473.1900000,8222428434
20181217,000000,473.4700000,473.8000000,473.1400000,473.1400000,5454938635
20181218,000000,473.2200000,473.2200000,472.4800000,472.5100000,14882355800
20181219,000000,472.6600000,474.2500000,471.8500000,472.0500000,13539815960
20181220,000000,472.1100000,473.9100000,472.1100000,473.8400000,10904387072
20181221,000000,473.9500000,474.0300000,473.3900000,473.4100000,10119326857
20181224,000000,473.7200000,474.3900000,473.5400000,474.3700000,7587350802
20181225,000000,474.5000000,474.5100000,473.4200000,473.6800000,12347980903
20181226,000000,473.8100000,474.5000000,473.8100000,474.2200000,3439396679
20181227,000000,474.6200000,475.4200000,474.6200000,475.4200000,11762515262
20181228,000000,476.0100000,476.5400000,475.6800000,475.8300000,11656586522
20181229,000000,475.9400000,476.6600000,475.9400000,476.3900000,798596858
20190103,000000,476.8700000,477.6800000,476.8700000,477.2200000,9969605401
20190104,000000,477.2900000,477.7600000,477.2000000,477.7200000,78193209
20190108,000000,478.1200000,478.3900000,478.0100000,478.3500000,209520012
20190109,000000,478.5000000,480.8300000,478.2300000,480.8100000,21637025079
20190110,000000,480.9500000,481.8500000,480.9500000,481.8500000,21454997194
20190111,000000,481.9600000,483.4000000,481.9200000,483.3600000,16991684922
20190114,000000,483.6900000,483.6900000,482.8700000,483.2000000,11190521492
20190115,000000,483.3200000,484.5000000,483.3200000,484.4900000,18673183179
20190116,000000,484.6500000,485.8700000,484.6500000,485.8600000,31717942603
20190117,000000,485.9700000,486.1900000,485.2800000,485.2800000,17133854242
20190118,000000,485.3800000,485.6600000,485.2200000,485.6600000,15995061324
20190121,000000,485.8800000,486.2600000,485.8800000,486.1600000,7726673650
20190122,000000,486.2500000,486.4500000,485.5900000,485.6300000,9878857760
20190123,000000,485.7800000,486.3500000,485.6200000,485.6400000,20344565269
20190124,000000,485.7500000,486.3600000,485.7500000,486.3600000,22397436793
20190125,000000,486.5200000,486.8100000,486.3400000,486.3400000,23895139525
20190128,000000,486.6000000,486.6000000,486.1700000,486.2000000,15318794299
20190129,000000,486.2800000,486.5200000,485.5700000,485.6700000,9553798567
20190130,000000,485.7100000,486.4700000,485.7100000,486.4700000,27403097122
20190131,000000,486.5700000,489.5300000,486.5500000,489.5200000,47866985662
20190201,000000,489.3700000,489.8100000,489.3700000,489.5200000,12983415905
20190204,000000,489.8100000,490.4300000,489.4700000,489.5700000,8684181005
20190205,000000,489.6600000,490.1700000,489.4900000,490.1500000,8858305456
20190206,000000,490.2300000,490.8700000,490.2300000,490.4900000,19228916622
20190207,000000,490.6000000,490.6300000,489.5900000,489.5900000,20309681850
20190208,000000,489.6800000,489.6900000,489.1800000,489.6000000,13098113411
20190211,000000,489.9300000,490.9500000,489.9300000,489.9700000,21284521469
20190212,000000,489.9400000,489.9500000,489.1600000,489.3700000,12978045569
20190213,000000,489.4800000,489.6000000,488.7800000,488.7800000,15104115652
20190214,000000,488.4300000,488.4300000,484.7200000,485.2800000,36534651427
20190215,000000,485.3300000,487.4400000,485.1200000,487.4200000,36659384557
20190218,000000,487.7200000,488.4800000,487.6200000,488.1500000,15203033939
20190219,000000,488.6000000,488.7900000,487.6500000,487.6500000,18746738809
20190220,000000,487.7800000,487.9200000,487.3700000,487.4600000,9946566075
20190221,000000,487.5700000,488.2500000,487.5300000,488.1000000,13486534107
20190222,000000,488.2100000,488.4100000,488.0700000,488.3300000,4649137334
20190225,000000,488.6000000,489.6000000,488.5800000,489.5800000,8359889088
20190226,000000,489.6600000,489.7200000,489.0900000,489.0900000,7672800816
20190227,000000,489.1700000,489.2000000,488.6700000,488.6700000,13799333516
20190228,000000,488.4500000,489.0500000,488.2800000,489.0400000,19304435164
20190301,000000,489.1800000,489.8200000,489.1800000,489.8200000,9782521808
20190304,000000,490.1400000,490.7300000,490.1100000,490.1100000,4097736871
20190305,000000,490.1900000,490.3300000,489.8000000,489.8200000,11219705527
20190306,000000,489.9400000,490.1800000,489.5000000,489.5000000,7364692210
20190307,000000,489.5500000,489.8500000,489.5200000,489.8500000,9450392679
20190311,000000,490.3100000,490.4900000,489.9800000,490.4800000,4906870402
20190312,000000,490.3000000,490.7100000,490.0200000,490.7100000,8441862618
20190313,000000,490.8200000,491.1500000,490.7300000,491.0100000,11562472356
20190314,000000,491.2400000,491.4700000,491.1100000,491.1400000,13702014020
20190315,000000,491.3700000,491.5800000,491.1100000,491.3400000,14852319326
20190318,000000,491.6100000,493.3300000,491.6100000,493.3200000,19011375025
20190319,000000,493.4800000,494.6000000,493.4800000,494.4400000,13838969147
20190320,000000,494.9700000,495.0900000,493.6300000,493.8600000,12096711961
20190321,000000,494.0800000,496.4900000,494.0800000,496.3300000,12031843752
20190322,000000,496.4200000,496.6800000,495.4500000,495.4600000,11662536248
20190325,000000,495.7600000,496.2100000,494.8000000,496.2100000,15063585304
20190326,000000,496.4600000,496.6700000,496.2200000,496.2900000,19986494206
20190327,000000,496.4700000,496.6700000,495.3500000,495.4100000,11931839401
20190328,000000,495.5300000,495.5300000,493.9100000,493.9300000,17326709824
20190329,000000,494.1100000,494.9100000,493.9600000,493.9600000,11312118083
20190401,000000,494.2900000,494.7000000,493.1600000,493.1800000,25140121260
